id,kickoff_time,kickoff_time_formatted,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,element,fixture,opponent_team 
1384,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,False,3,6,50,-4040,53846,1023,5063,0,0,90,0,0,1,0,0,0,0,0,0,0,0,24,8.4,0.4,4.0,1.3,0,0,0,1,9,0,0,0,82,68,0,0,0,0,0,0,1,0,0,357,23,6
1915,2017-09-10T15:00:00Z,10 Sep 16:00,0,1,True,4,2,50,839,55708,3703,2864,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,16.8,0.4,11.0,2.8,0,0,0,3,8,0,2,0,65,57,0,1,0,0,1,0,1,0,1,357,39,13
2459,2017-09-16T16:30:00Z,16 Sep 17:30,0,0,False,5,6,50,-3013,52956,940,3953,0,0,90,0,0,1,0,0,0,0,0,0,0,0,23,16.0,0.0,0.0,1.6,0,0,0,10,2,0,0,0,20,18,0,0,0,0,0,0,0,0,0,357,46,17
3005,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,True,6,1,50,1841,55411,4731,2890,0,0,90,0,0,0,2,0,0,0,0,0,0,0,19,18.8,0.5,17.0,3.6,0,0,0,5,8,0,3,0,45,39,0,0,0,1,0,0,0,0,0,357,57,18
3555,2017-09-30T14:00:00Z,30 Sep 15:00,1,0,False,7,2,50,-2797,52899,1140,3937,0,0,90,0,0,0,1,0,0,0,0,0,0,0,16,21.2,0.3,0.0,2.2,0,0,0,11,5,0,0,0,49,42,0,0,0,0,0,0,0,0,0,357,67,20
4109,2017-10-14T14:00:00Z,14 Oct 15:00,2,0,True,8,6,50,-2695,50370,769,3464,0,0,90,0,0,1,0,0,0,0,0,0,0,0,25,13.6,0.1,0.0,1.4,0,0,0,4,4,0,0,0,49,42,0,0,0,0,0,0,0,0,0,357,78,8
4666,2017-10-21T14:00:00Z,21 Oct 15:00,1,2,True,9,8,50,-150,50391,1207,1357,0,0,90,1,0,0,2,0,0,0,0,0,0,1,30,61.8,0.3,17.0,7.9,0,0,0,11,5,0,1,0,51,43,0,0,0,0,0,0,0,0,0,357,88,9
5225,2017-10-28T14:00:00Z,28 Oct 15:00,2,1,False,10,1,50,5180,56702,8142,2962,0,0,90,0,0,0,2,0,0,0,0,0,0,0,16,33.0,0.0,2.0,3.5,0,0,0,17,6,0,0,0,30,22,0,0,0,0,1,0,0,1,0,357,91,1
5788,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,True,11,2,50,12615,71509,15868,3253,0,0,90,0,0,0,1,0,0,0,0,0,0,0,16,24.4,0.4,26.0,5.1,0,0,0,12,4,0,0,0,53,44,0,0,0,0,0,0,1,0,0,357,107,3
6354,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,False,12,1,50,-468,71884,4641,5109,0,0,90,0,0,0,2,0,0,0,0,0,0,0,16,33.4,0.1,4.0,3.8,0,0,0,11,6,0,0,0,41,33,0,0,0,0,0,0,1,0,0,357,114,4
358,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,False,1,6,50,0,11361,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,20,5.0,1.8,0.0,0.7,0,0,0,4,0,0,0,0,33,21,0,0,0,0,0,0,0,0,0,358,6,14
869,2017-08-19T11:30:00Z,19 Aug 12:30,0,4,True,2,0,50,104,14393,745,641,0,0,90,0,0,0,4,0,0,0,0,0,0,0,10,7.8,2.9,2.0,1.3,0,0,0,4,6,0,1,0,43,28,0,0,0,0,1,0,0,1,0,358,17,12
1385,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,False,3,6,50,-544,14452,799,1343,0,0,90,0,0,1,0,0,0,0,0,0,0,0,25,10.8,5.1,0.0,1.6,0,1,0,3,4,0,2,0,28,19,0,0,0,0,0,0,0,0,0,358,23,6
1916,2017-09-10T15:00:00Z,10 Sep 16:00,0,1,True,4,2,50,991,16430,2027,1036,0,0,90,0,0,0,1,0,0,0,0,0,0,0,14,14.6,9.8,0.0,2.4,0,2,0,4,5,0,1,0,39,28,0,0,0,0,1,0,0,0,0,358,39,13
2460,2017-09-16T16:30:00Z,16 Sep 17:30,0,0,False,5,6,50,-777,15892,416,1193,0,0,90,0,0,1,0,0,0,0,0,0,0,0,21,10.8,1.3,0.0,1.2,0,0,0,4,3,0,0,0,18,13,0,0,0,0,0,0,0,0,0,358,46,17
3006,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,True,6,1,50,909,17285,1956,1047,0,0,90,0,0,0,2,0,0,0,0,0,0,0,11,16.2,20.2,4.0,4.0,0,2,0,3,7,1,0,0,34,28,0,0,0,0,5,0,0,1,1,358,57,18
3556,2017-09-30T14:00:00Z,30 Sep 15:00,1,0,False,7,6,50,-682,16830,557,1239,0,0,86,0,0,1,0,0,0,0,0,0,0,0,18,1.6,3.3,2.0,0.7,0,0,0,4,2,0,0,0,43,34,0,0,0,0,2,0,2,1,1,358,67,20
4110,2017-10-14T14:00:00Z,14 Oct 15:00,2,0,True,8,6,50,713,18010,1659,946,0,0,90,0,0,1,0,0,0,0,0,0,0,0,25,17.0,12.8,4.0,3.4,0,0,0,6,2,1,1,0,40,31,0,0,0,0,1,0,0,0,0,358,78,8
4667,2017-10-21T14:00:00Z,21 Oct 15:00,1,2,True,9,1,50,3328,21867,4528,1200,0,0,90,0,0,0,2,0,0,0,0,0,0,0,12,15.2,35.0,4.0,5.4,0,3,0,4,8,2,0,0,38,29,0,0,0,0,3,0,0,2,0,358,88,9
5226,2017-10-28T14:00:00Z,28 Oct 15:00,2,1,False,10,0,50,-3494,18546,497,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,91,1
5789,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,True,11,0,50,-2784,15783,62,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,107,3
6355,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,False,12,1,50,-1164,14646,172,1336,0,0,90,0,0,0,2,0,0,0,0,0,0,0,11,9.2,16.6,22.0,4.8,0,1,0,2,0,1,0,0,37,32,0,0,0,0,0,1,0,1,0,358,114,4
359,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,False,1,0,85,0,297704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,6,14
870,2017-08-21T19:00:00Z,21 Aug 20:00,1,1,False,2,1,85,-50878,266497,13148,64026,0,0,29,0,0,0,1,0,0,0,0,0,0,0,6,5.2,14.6,0.0,2.0,0,1,0,3,4,1,0,0,7,5,0,0,0,0,1,0,0,0,0,359,20,11
1386,2017-08-27T12:30:00Z,27 Aug 13:30,2,0,False,3,2,84,-16204,256173,21279,37483,0,0,90,0,0,0,2,0,0,0,0,0,0,0,13,9.8,17.3,1.0,2.8,0,1,0,2,5,1,1,0,26,21,0,0,0,0,0,0,1,0,2,359,22,5
1917,2017-09-09T14:00:00Z,09 Sep 15:00,0,3,True,4,2,84,-14323,246608,18312,32635,0,0,90,0,0,0,3,0,0,0,0,0,0,0,7,10.6,24.1,61.0,9.6,0,0,0,1,1,1,1,0,29,26,0,0,0,0,2,0,1,0,1,359,33,17
2461,2017-09-17T15:00:00Z,17 Sep 16:00,4,0,False,5,2,84,-25437,222405,5149,30586,0,0,90,0,0,0,4,0,0,0,0,0,0,0,13,13.8,31.3,17.0,6.2,0,1,0,2,3,2,1,0,33,27,0,1,0,0,1,0,0,0,0,359,50,12
3007,2017-09-23T14:00:00Z,23 Sep 15:00,2,1,True,6,2,83,-16461,207198,17368,33829,0,0,90,0,0,0,1,0,0,0,0,0,0,0,7,3.4,33.9,16.0,5.3,0,0,0,2,3,2,0,0,27,21,0,0,0,0,0,0,1,2,0,359,52,2
3557,2017-10-01T13:15:00Z,01 Oct 14:15,0,1,True,7,2,83,-29148,178637,4354,33502,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,19.0,72.0,42.0,13.3,0,1,0,1,7,6,0,0,38,26,0,0,0,0,2,0,1,0,1,359,69,4
4111,2017-10-15T12:30:00Z,15 Oct 13:30,1,1,False,8,2,82,-21942,157451,2865,24807,0,0,90,0,0,0,1,0,0,0,0,0,0,0,10,10.8,7.7,19.0,3.8,0,0,0,2,3,0,2,0,23,18,0,0,0,0,1,0,1,0,0,359,71,3
4668,2017-10-22T12:30:00Z,22 Oct 13:30,2,5,True,9,2,82,-16105,141672,624,16729,0,0,90,0,0,0,5,0,0,0,0,0,0,0,12,9.2,15.6,3.0,2.8,0,1,0,4,6,1,1,0,24,18,0,0,0,0,1,0,1,0,0,359,82,1
5227,2017-10-29T16:00:00Z,29 Oct 16:00,2,0,False,10,1,81,-13313,128695,1119,14432,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,3.8,18.8,0.0,2.3,0,0,0,1,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,359,96,9
5790,2017-11-05T16:30:00Z,05 Nov 16:30,3,2,True,11,2,81,-7563,121401,1628,9191,0,0,84,0,0,0,2,0,0,0,0,0,0,0,8,12.0,6.0,17.0,3.5,0,1,0,4,8,0,1,0,19,16,0,1,0,0,2,0,0,0,0,359,102,18
6356,2017-11-18T15:00:00Z,18 Nov 15:00,2,2,False,12,8,80,-5815,115900,834,6649,0,0,90,0,1,0,2,0,0,0,0,0,0,3,35,44.4,23.5,4.0,7.2,0,0,2,6,8,2,4,0,27,17,0,0,0,0,0,0,0,1,0,359,115,6
360,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,False,1,3,55,0,4758,0,0,0,0,85,0,0,1,0,0,0,0,0,0,0,0,4,6.0,16.4,2.0,2.4,0,1,0,3,2,1,0,0,18,12,0,0,0,0,2,0,0,3,0,360,6,14
871,2017-08-19T11:30:00Z,19 Aug 12:30,0,4,True,2,1,55,-50,6073,450,500,0,0,23,0,0,0,3,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,360,17,12
1387,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,False,3,1,55,-571,5692,154,725,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,7.4,0.9,0.0,0.8,0,0,0,2,1,0,0,0,9,6,0,0,0,0,0,0,0,0,1,360,23,6
1918,2017-09-10T15:00:00Z,10 Sep 16:00,0,1,True,4,0,55,-485,5353,153,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,39,13
2462,2017-09-16T16:30:00Z,16 Sep 17:30,0,0,False,5,0,54,-449,4966,57,506,0,0,5,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0,360,46,17
3008,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,True,6,0,54,-421,4600,87,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,57,18
3558,2017-09-30T14:00:00Z,30 Sep 15:00,1,0,False,7,0,54,-364,4271,39,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,67,20
4112,2017-10-14T14:00:00Z,14 Oct 15:00,2,0,True,8,0,53,-230,4083,93,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,78,8
4669,2017-10-21T14:00:00Z,21 Oct 15:00,1,2,True,9,1,53,-157,3945,44,201,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,4.0,0.3,0,0,0,0,1,0,0,0,5,4,0,0,0,0,1,0,1,0,0,360,88,9
5228,2017-10-28T14:00:00Z,28 Oct 15:00,2,1,False,10,0,53,-165,3803,32,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,91,1
5791,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,True,11,1,53,-119,3696,23,142,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,6.4,0.7,0.0,0.7,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,360,107,3
6357,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,False,12,0,53,-85,3639,30,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,114,4
361,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,False,1,3,45,0,6140,0,0,0,0,73,0,0,1,0,0,0,0,0,0,0,0,6,6.6,0.7,0.0,0.7,0,0,0,1,4,0,0,0,26,23,0,0,0,0,0,0,0,1,0,361,6,14
872,2017-08-19T11:30:00Z,19 Aug 12:30,0,4,True,2,0,45,529,8885,1503,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,17,12
1388,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,False,3,0,45,-1083,7902,196,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,23,6
1919,2017-09-10T15:00:00Z,10 Sep 16:00,0,1,True,4,0,45,-430,7617,212,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,39,13
2463,2017-09-16T16:30:00Z,16 Sep 17:30,0,0,False,5,0,45,-357,7351,144,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,46,17
3009,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,True,6,0,45,-415,7000,181,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,57,18
3559,2017-09-30T14:00:00Z,30 Sep 15:00,1,0,False,7,2,45,-287,6775,172,459,0,0,68,0,0,1,0,0,0,0,1,0,0,0,12,2.6,1.6,0.0,0.4,0,0,0,1,6,0,2,0,33,32,0,0,0,0,0,0,0,3,0,361,67,20
4113,2017-10-14T14:00:00Z,14 Oct 15:00,2,0,True,8,3,45,10,6850,353,343,0,0,83,0,0,1,0,0,0,0,0,0,0,0,3,1.2,2.0,0.0,0.3,0,0,0,1,4,0,0,0,29,25,0,0,0,0,2,0,0,2,0,361,78,8
4670,2017-10-21T14:00:00Z,21 Oct 15:00,1,2,True,9,1,45,59,6955,301,242,0,0,45,0,0,0,1,0,0,0,0,0,0,0,4,1.4,0.7,0.0,0.2,0,0,0,0,3,0,1,0,17,15,0,0,0,0,1,0,0,1,0,361,88,9
5229,2017-10-28T14:00:00Z,28 Oct 15:00,2,1,False,10,0,44,-78,6961,338,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,91,1
5792,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,True,11,0,44,-474,6510,87,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,107,3
6358,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,False,12,0,44,-263,6265,98,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,114,4
362,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,False,1,0,45,0,1986,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.1,0.0,0.0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,2,0,362,6,14
873,2017-08-19T11:30:00Z,19 Aug 12:30,0,4,True,2,0,45,-155,2190,88,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,17,12
1389,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,False,3,0,45,-116,2187,114,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,23,6
1920,2017-09-10T15:00:00Z,10 Sep 16:00,0,1,True,4,0,45,-100,2187,81,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,39,13
2464,2017-09-16T16:30:00Z,16 Sep 17:30,0,0,False,5,0,45,-82,2161,54,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,46,17
3010,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,True,6,0,44,199,2463,457,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,57,18
3560,2017-09-30T14:00:00Z,30 Sep 15:00,1,0,False,7,0,44,599,3243,1050,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,67,20
4114,2017-10-14T14:00:00Z,14 Oct 15:00,2,0,True,8,0,44,316,3721,701,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,78,8
4671,2017-10-21T14:00:00Z,21 Oct 15:00,1,2,True,9,0,44,88,3856,308,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,88,9
5230,2017-10-28T14:00:00Z,28 Oct 15:00,2,1,False,10,0,44,-145,3751,137,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,91,1
5793,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,True,11,0,44,-108,3664,85,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,107,3
6359,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,False,12,0,44,-77,3628,66,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,114,4
363,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,False,1,0,50,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,6,14
874,2017-08-19T11:30:00Z,19 Aug 12:30,0,4,True,2,0,50,-82,428,26,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,17,12
1390,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,False,3,0,50,-46,403,24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,23,6
1921,2017-09-10T15:00:00Z,10 Sep 16:00,0,1,True,4,0,50,-23,423,31,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,39,13
2465,2017-09-16T16:30:00Z,16 Sep 17:30,0,0,False,5,0,50,-14,422,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,46,17
3011,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,True,6,0,50,-8,420,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,57,18
3561,2017-09-30T14:00:00Z,30 Sep 15:00,1,0,False,7,0,50,-13,421,34,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,67,20
4115,2017-10-14T14:00:00Z,14 Oct 15:00,2,0,True,8,1,49,37,481,76,39,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,1.0,0.0,0,0,0,0,1,0,0,0,8,6,0,0,0,0,1,0,1,1,0,363,78,8
4672,2017-10-21T14:00:00Z,21 Oct 15:00,1,2,True,9,1,49,130,647,164,34,0,0,45,0,0,0,1,0,0,0,0,0,0,0,6,10.0,25.9,9.0,4.5,0,1,0,3,0,2,1,0,18,17,0,0,0,0,1,0,1,1,0,363,88,9
5231,2017-10-28T14:00:00Z,28 Oct 15:00,2,1,False,10,2,49,65,756,151,86,0,0,90,0,0,0,2,0,0,0,0,0,0,0,17,11.6,2.1,0.0,1.4,0,0,0,4,5,0,1,0,34,33,0,0,0,0,0,0,0,1,1,363,91,1
5794,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,True,11,2,49,88,881,167,79,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,5.8,9.9,0.0,1.6,0,1,0,1,4,0,0,0,54,46,0,0,0,0,0,0,0,0,0,363,107,3
6360,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,False,12,1,49,14,948,108,94,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,4.2,11.8,0.0,1.6,0,0,0,1,0,1,0,0,13,12,0,0,0,0,0,0,0,0,0,363,114,4
364,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,False,1,0,50,0,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,6,14
875,2017-08-19T11:30:00Z,19 Aug 12:30,0,4,True,2,0,50,-469,3176,107,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,17,12
1391,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,False,3,0,49,-573,2698,78,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,23,6
1922,2017-09-10T15:00:00Z,10 Sep 16:00,0,1,True,4,0,49,-632,2074,26,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,39,13
2466,2017-09-16T16:30:00Z,16 Sep 17:30,0,0,False,5,0,49,-313,1764,3,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,46,17
3012,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,True,6,0,49,-228,1538,2,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,57,18
3562,2017-09-30T14:00:00Z,30 Sep 15:00,1,0,False,7,0,49,-138,1401,5,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,67,20
4116,2017-10-14T14:00:00Z,14 Oct 15:00,2,0,True,8,0,49,-108,1293,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,78,8
4673,2017-10-21T14:00:00Z,21 Oct 15:00,1,2,True,9,0,49,-48,1245,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,88,9
5232,2017-10-28T14:00:00Z,28 Oct 15:00,2,1,False,10,0,49,-42,1203,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,91,1
5795,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,True,11,0,49,-35,1169,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,107,3
6361,2017-11-18T15:00:00Z,18 Nov 15:00,2,0,False,12,0,49,-27,1142,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,114,4
365,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,False,1,3,55,0,25405,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,10,14.0,13.3,4.0,3.1,0,0,0,3,4,1,0,0,41,36,0,0,0,0,3,0,1,1,2,365,6,14
876,2017-08-19T11:30:00Z,19 Aug 12:30,0,4,True,2,1,55,-1487,26481,1264,2751,0,0,90,0,0,0,4,0,0,0,1,0,0,0,8,11.0,8.7,1.0,2.1,0,0,0,3,5,0,1,0,53,49,0,0,0,0,2,0,1,2,0,365,17,12
1392,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,False,3,5,55,-2838,24223,1344,4182,0,0,90,0,1,1,0,0,0,0,1,0,0,0,16,32.2,15.3,8.0,5.6,0,1,0,3,2,1,1,0,30,22,0,0,0,0,1,0,0,3,1,365,23,6
